listing_id,neighbourhood_cleansed,latitude,longitude,property_type,price
20727703,East Flatbush,40.63587764,-73.94898231,House,55
16599273,East Flatbush,40.63778048,-73.95078276,House,60
4541102,East Flatbush,40.65262153,-73.94211203,Apartment,109
17780048,East Flatbush,40.6513606,-73.94418292,House,45
1658703,East Flatbush,40.65260047,-73.94999252,Apartment,104
3363364,East Flatbush,40.65284498,-73.9441276,House,150
8739683,East Flatbush,40.64184728,-73.92604218,Apartment,55
6511866,East Flatbush,40.65381811,-73.95033805,Apartment,49
17430505,East Flatbush,40.64841052,-73.95177682,Condominium,85
13493546,East Flatbush,40.65004951,-73.94775899,Apartment,159
7660853,East Flatbush,40.65428606,-73.94916841,Apartment,35
20013033,East Flatbush,40.6513879,-73.94166957,House,120
15163927,East Flatbush,40.65239123,-73.91752618,House,119
7693424,East Flatbush,40.6458806,-73.94961147,Apartment,100
16476403,East Flatbush,40.63424728,-73.94862014,Apartment,45
20616888,East Flatbush,40.65226499,-73.95166037,House,50
20286578,East Flatbush,40.63550855,-73.93289799,House,40
14127687,East Flatbush,40.65364056,-73.9524078,Apartment,50
18668322,East Flatbush,40.65298642,-73.9442302,House,50
20440757,East Flatbush,40.65556489,-73.92926431,House,80
18916610,East Flatbush,40.63767253,-73.93061729,House,40
18441482,East Flatbush,40.64579575,-73.95074502,Apartment,50
13811490,East Flatbush,40.6519185,-73.95242527,Apartment,76
19952847,East Flatbush,40.64323294,-73.95085599,Apartment,69
13417410,East Flatbush,40.66166726,-73.92854131,House,45
13548101,East Flatbush,40.64256244,-73.92854871,Apartment,106
16300101,East Flatbush,40.64537594,-73.94863227,Apartment,36
19837851,East Flatbush,40.65613637,-73.91753931,Apartment,125
16806575,East Flatbush,40.65244564,-73.94557713,House,35
15282119,East Flatbush,40.651411,-73.92512119,Apartment,75
10399663,East Flatbush,40.64893729,-73.94540057,Apartment,45
17592161,East Flatbush,40.66247073,-73.93348041,House,70
17788229,East Flatbush,40.64225567,-73.95091027,Apartment,55
20278444,East Flatbush,40.66145114,-73.93024067,Apartment,0
18394653,East Flatbush,40.65062083,-73.93487206,Apartment,55
16017948,East Flatbush,40.64277091,-73.94715181,House,41
15756355,East Flatbush,40.63321467,-73.93925772,House,10
16161819,East Flatbush,40.6522074,-73.93633768,Apartment,21
3973872,East Flatbush,40.65615653,-73.92370389,House,45
5269840,East Flatbush,40.65491063,-73.9221957,Apartment,107
5547802,East Flatbush,40.63746867,-73.95021831,Apartment,109
19964343,East Flatbush,40.64549683,-73.94439521,Apartment,56
21019508,East Flatbush,40.64838406,-73.92007587,Apartment,70
1089542,East Flatbush,40.65359778,-73.9488296,Apartment,47
16556049,East Flatbush,40.64638034,-73.95065352,Apartment,90
7643399,East Flatbush,40.65551208,-73.94205824,Apartment,199
16556211,East Flatbush,40.6486331,-73.94948318,Apartment,80
18395159,East Flatbush,40.65998894,-73.92404455,Apartment,55
20094293,East Flatbush,40.6479619,-73.94749605,House,69
20235485,East Flatbush,40.65171237,-73.94912539,Apartment,50
16424743,East Flatbush,40.65736601,-73.92562837,House,90
16423090,East Flatbush,40.63899235,-73.94885575,Apartment,30
3970701,East Flatbush,40.66302892,-73.92525522,House,60
13408222,East Flatbush,40.65465593,-73.92179853,Apartment,105
14964764,East Flatbush,40.65511788,-73.94757097,Apartment,115
16159444,East Flatbush,40.64583395,-73.94830432,Apartment,25
14995382,East Flatbush,40.63948042,-73.95008417,House,50
9079871,East Flatbush,40.65421793,-73.93784007,House,165
18107404,East Flatbush,40.63753979,-73.9447442,Apartment,43
20580419,East Flatbush,40.65440687,-73.93008592,House,75
19317834,East Flatbush,40.64040575,-73.95132806,Apartment,60
12763721,East Flatbush,40.65885718,-73.91918839,Apartment,50
2917698,East Flatbush,40.66410852,-73.92904884,House,160
20758742,East Flatbush,40.66243134,-73.92487764,Townhouse,60
6718257,East Flatbush,40.66078583,-73.93420246,Apartment,48
17824909,East Flatbush,40.65422129,-73.95240698,Apartment,30
9369514,East Flatbush,40.64602768,-73.94869293,Apartment,25
19068995,East Flatbush,40.63393328,-73.9474102,Apartment,49
15200224,East Flatbush,40.66267309,-73.92993857,Apartment,129
12971912,East Flatbush,40.63707088,-73.94902019,Apartment,95
16706875,East Flatbush,40.64836018,-73.94546812,House,45
7728222,East Flatbush,40.64137568,-73.94814779,House,85
15723173,East Flatbush,40.64711408,-73.9457285,Apartment,70
20703786,East Flatbush,40.63523977,-73.9415771,Apartment,55
5495026,East Flatbush,40.65880851,-73.93376098,Apartment,48
6018947,East Flatbush,40.66328697,-73.939863,Apartment,105
14014128,East Flatbush,40.66248443,-73.92855411,Apartment,45
5494750,East Flatbush,40.66086658,-73.93515841,Apartment,38
20958832,East Flatbush,40.6622049,-73.93522677,Apartment,71
15716242,East Flatbush,40.63226957,-73.94562566,Apartment,120
14153255,East Flatbush,40.66280354,-73.93396975,House,59
10209283,East Flatbush,40.65322721,-73.9275362,Apartment,190
21087058,East Flatbush,40.65778335,-73.92627379,Apartment,120
13877986,East Flatbush,40.64509727,-73.94608945,Townhouse,50
1948494,East Flatbush,40.63803074,-73.94894411,Apartment,97
4069228,East Flatbush,40.65301467,-73.95240789,Apartment,115
16837628,East Flatbush,40.64136196,-73.94705261,House,27
62095,East Flatbush,40.64446452,-73.95029603,Apartment,65
13769506,East Flatbush,40.632188,-73.94417949,House,90
9806475,East Flatbush,40.64401946,-73.94750531,House,48
13463768,East Flatbush,40.64285879,-73.94838895,Apartment,75
15003721,East Flatbush,40.64004195,-73.94933184,House,50
17014341,East Flatbush,40.63844314,-73.92868354,Apartment,91
18585458,East Flatbush,40.63693281,-73.92242051,Apartment,101
19240673,East Flatbush,40.63278984,-73.93895681,Apartment,65
19174707,East Flatbush,40.65203481,-73.93317326,Apartment,50
1907058,East Flatbush,40.64912994,-73.92525477,House,67
8212051,East Flatbush,40.66382569,-73.92705516,Apartment,95
8688748,East Flatbush,40.65316431,-73.95125237,Apartment,37
8951315,East Flatbush,40.6501221,-73.94056064,House,75
14783049,East Flatbush,40.63219399,-73.94580974,Condominium,45
14651242,East Flatbush,40.63931255,-73.94284271,Apartment,48
19197064,East Flatbush,40.6607085,-73.93664212,Apartment,150
16073158,East Flatbush,40.64293595,-73.94682,House,41
9040792,East Flatbush,40.64850185,-73.94758535,Apartment,60
20679134,East Flatbush,40.64990634,-73.93715565,Apartment,40
7196070,East Flatbush,40.64897461,-73.94443898,Apartment,89
6786181,East Flatbush,40.64375597,-73.93624944,Apartment,100
6526579,East Flatbush,40.66277823,-73.9340412,House,99
17925337,East Flatbush,40.65693545,-73.92727931,Apartment,138
6719207,East Flatbush,40.66036575,-73.93315831,Apartment,47
18972439,East Flatbush,40.65695694,-73.92470273,Apartment,40
20480431,East Flatbush,40.66392956,-73.92789756,Apartment,85
14670215,East Flatbush,40.66271229,-73.93497774,House,49
13531852,East Flatbush,40.63345364,-73.94535549,House,90
13139462,East Flatbush,40.64301804,-73.95021858,Apartment,100
3767098,East Flatbush,40.64831683,-73.94850284,Apartment,65
1370405,East Flatbush,40.64894913,-73.94838165,Apartment,63
10974609,East Flatbush,40.66209426,-73.93946789,Apartment,85
9006920,East Flatbush,40.64517091,-73.94843266,Apartment,40
17525806,East Flatbush,40.64260502,-73.94334143,Apartment,350
8993857,East Flatbush,40.64600646,-73.94885526,Apartment,25
7071403,East Flatbush,40.65356297,-73.92518895,House,80
8743749,East Flatbush,40.65627776,-73.92264546,House,40
20156382,East Flatbush,40.6383122,-73.9457212,Apartment,89
21139175,East Flatbush,40.66196873,-73.92586947,Apartment,125
13623452,East Flatbush,40.65275062,-73.95118558,Apartment,85
5849991,East Flatbush,40.65040982,-73.9257422,Apartment,249
8667555,East Flatbush,40.65686479,-73.92167106,House,45
15066786,East Flatbush,40.6381944,-73.94936853,House,50
19346860,East Flatbush,40.64929564,-73.94546907,Apartment,75
14556010,East Flatbush,40.65269917,-73.93537994,House,99
9900100,East Flatbush,40.64580488,-73.92383579,House,35
6227680,East Flatbush,40.6533587,-73.94344687,Apartment,115
5538410,East Flatbush,40.65545712,-73.94619497,Apartment,45
20742767,East Flatbush,40.63489385,-73.94657395,Apartment,29
13531132,East Flatbush,40.63337176,-73.94577814,Other,525
11167230,East Flatbush,40.65315462,-73.94957946,Apartment,85
15360654,East Flatbush,40.64519784,-73.94417232,House,80
12476212,East Flatbush,40.64649305,-73.9500774,Condominium,325
18634199,East Flatbush,40.65315779,-73.9256436,House,125
10769752,East Flatbush,40.65057794,-73.9485885,Apartment,50
12210323,East Flatbush,40.64062174,-73.94733133,Apartment,240
18502246,East Flatbush,40.66181948,-73.93747893,Apartment,60
18375417,East Flatbush,40.64495774,-73.94992967,House,75
9064211,East Flatbush,40.66131943,-73.92204818,Apartment,70
2639521,East Flatbush,40.64942218,-73.92481888,Dorm,43
16794383,East Flatbush,40.65266156,-73.94356177,House,40
5028478,East Flatbush,40.65307711,-73.95108925,Apartment,100
1195260,East Flatbush,40.65176084,-73.93452422,Yurt,95
20723132,East Flatbush,40.64847052,-73.9479137,House,69
18361070,East Flatbush,40.66073498,-73.93103473,Apartment,47
18745200,East Flatbush,40.66104589,-73.93390906,House,54
13676601,East Flatbush,40.66337429,-73.9257615,Apartment,29
10755963,East Flatbush,40.64527766,-73.93457042,House,37
1056185,East Flatbush,40.64851286,-73.9466686,Apartment,69
7478627,East Flatbush,40.66275535,-73.93755343,Apartment,300
3321643,East Flatbush,40.64082116,-73.94817998,Apartment,125
14555866,East Flatbush,40.6368258,-73.94326337,Apartment,40
8133275,East Flatbush,40.63939345,-73.94987725,House,97
14555322,East Flatbush,40.65307058,-73.93675493,Townhouse,99
17046562,East Flatbush,40.63956472,-73.93235258,House,150
531460,East Flatbush,40.64953228,-73.93238965,House,47
4067861,East Flatbush,40.64434452,-73.94831178,Apartment,65
13901170,East Flatbush,40.65214324,-73.93125705,Apartment,83
20713657,East Flatbush,40.63445486,-73.94735684,House,50
15206909,East Flatbush,40.64382788,-73.94902307,Apartment,150
15469713,East Flatbush,40.64461849,-73.94441411,House,30
17041719,East Flatbush,40.64843022,-73.94652144,House,30
7473102,East Flatbush,40.6578016,-73.92333419,House,40
15599480,East Flatbush,40.64897683,-73.94318823,Apartment,250
6292866,East Flatbush,40.65262679,-73.93214854,Apartment,85
21165287,East Harlem,40.7904258,-73.94159409,Condominium,100
6660373,East Harlem,40.79130576,-73.94344495,Apartment,40
17874595,East Harlem,40.79273904,-73.94286166,Apartment,70
4973520,East Harlem,40.79399297,-73.94254624,Apartment,80
14403485,East Harlem,40.7910517,-73.94376335,Apartment,80
6990,East Harlem,40.78962413,-73.94802016,Apartment,95
19120407,East Harlem,40.79142999,-73.94423763,Apartment,80
19111734,East Harlem,40.79185105,-73.94138813,Apartment,50
13479810,East Harlem,40.79509285,-73.94668977,Apartment,75
14170000,East Harlem,40.79111072,-73.94765775,Apartment,83
9668485,East Harlem,40.79478568,-73.94918598,Apartment,110
13617047,East Harlem,40.79098209,-73.94842467,Apartment,75
20816977,East Harlem,40.79150746,-73.94109566,Apartment,71
17763622,East Harlem,40.79141642,-73.94664106,Apartment,90
12342269,East Harlem,40.78992929,-73.94717665,Apartment,70
18227163,East Harlem,40.7960796,-73.94827488,Apartment,168
12166897,East Harlem,40.79636062,-73.94341889,Apartment,89
6866419,East Harlem,40.79136211,-73.94963592,Apartment,70
17498696,East Harlem,40.79641261,-73.94794526,Apartment,90
17457735,East Harlem,40.78961042,-73.9491745,Apartment,70
16179502,East Harlem,40.79275395,-73.94191284,Apartment,60
1239265,East Harlem,40.79357106,-73.94124256,Apartment,86
11271036,East Harlem,40.79605997,-73.94881045,Apartment,30
1561968,East Harlem,40.79570611,-73.94323966,Apartment,105
13276614,East Harlem,40.79003721,-73.94703005,Apartment,99
15873054,East Harlem,40.79069509,-73.9412735,Apartment,65
14627817,East Harlem,40.79504812,-73.94203515,Apartment,99
1941439,East Harlem,40.79628538,-73.9476874,Apartment,99
15178929,East Harlem,40.79527898,-73.94418268,Apartment,93
12445316,East Harlem,40.79455876,-73.94344978,Apartment,196
18654452,East Harlem,40.790911,-73.94386089,Apartment,120
18666300,East Harlem,40.79596458,-73.94978254,Apartment,194
41959,East Harlem,40.79057859,-73.94977751,Apartment,137
19011527,East Harlem,40.7947451,-73.94247275,Apartment,150
15393637,East Harlem,40.7953387,-73.94525604,Apartment,150
11911827,East Harlem,40.79650131,-73.94824798,Apartment,299
5363242,East Harlem,40.79403363,-73.94702012,Apartment,110
15462208,East Harlem,40.79575486,-73.94816883,Apartment,145
8845982,East Harlem,40.79387375,-73.94201874,Loft,125
19308779,East Harlem,40.79250161,-73.94312857,Apartment,200
9544242,East Harlem,40.78986765,-73.94820364,Apartment,185
2473110,East Harlem,40.79289525,-73.94123108,Apartment,130
15436695,East Harlem,40.79385406,-73.94257152,Apartment,150
8584424,East Harlem,40.79500972,-73.94896316,Apartment,300
2922453,East Harlem,40.79523088,-73.94124719,Apartment,180
9793465,East Harlem,40.7919698,-73.94710545,Apartment,140
6760893,East Harlem,40.7959564,-73.94957647,Apartment,124
15583168,East Harlem,40.79511551,-73.94887605,Guesthouse,37
18673556,East Harlem,40.80748714,-73.9392203,Townhouse,35
15307093,East Harlem,40.80702618,-73.94049024,Apartment,58
18655819,East Harlem,40.81350133,-73.93476296,Apartment,70
5519207,East Harlem,40.80843039,-73.93721813,Apartment,80
87279,East Harlem,40.80770308,-73.93889875,Apartment,69
20816032,East Harlem,40.81438956,-73.93493909,Apartment,85
10898767,East Harlem,40.80654318,-73.93837406,Apartment,70
21056595,East Harlem,40.80953025,-73.93941509,Townhouse,150
11182867,East Harlem,40.80826209,-73.93835938,Townhouse,129
7797490,East Harlem,40.80845845,-73.93787698,Apartment,120
19902776,East Harlem,40.81033335,-73.93874174,Apartment,60
10675218,East Harlem,40.80522751,-73.93929261,Loft,60
11202427,East Harlem,40.80847174,-73.93643525,Townhouse,199
20969895,East Harlem,40.80479754,-73.93606111,Apartment,90
11202113,East Harlem,40.80908935,-73.93698826,Townhouse,179
10470258,East Harlem,40.80984898,-73.93837844,Apartment,115
20145787,East Harlem,40.80795534,-73.94060829,Apartment,120
11796425,East Harlem,40.81110787,-73.93764738,Apartment,115
20307546,East Harlem,40.80827106,-73.93792026,Apartment,127
5210757,East Harlem,40.80934846,-73.93987218,Apartment,250
583224,East Harlem,40.81245166,-73.93744159,Apartment,149
6041875,East Harlem,40.81239778,-73.93469562,Apartment,150
11395802,East Harlem,40.80692886,-73.93960822,Apartment,105
4706957,East Harlem,40.80650583,-73.93776226,Apartment,60
832005,East Harlem,40.7944085,-73.95063467,Apartment,85
8904662,East Harlem,40.79212245,-73.95031515,Apartment,125
21017129,East Harlem,40.78573903,-73.94317582,Apartment,79
20356040,East Harlem,40.78828374,-73.94385289,Apartment,82
12246178,East Harlem,40.78663827,-73.94161455,Apartment,64
6609871,East Harlem,40.78828437,-73.94840224,Apartment,175
14523379,East Harlem,40.78810223,-73.94769391,Apartment,85
14708057,East Harlem,40.78905355,-73.94232474,Apartment,90
11335874,East Harlem,40.78625957,-73.944285,Apartment,40
14347194,East Harlem,40.78806629,-73.94400269,Apartment,75
11529142,East Harlem,40.78684804,-73.94567677,Apartment,80
15729325,East Harlem,40.78857209,-73.94952291,Apartment,100
12899112,East Harlem,40.78575893,-73.94210838,Apartment,50
18338709,East Harlem,40.78858191,-73.94947425,Apartment,100
7002884,East Harlem,40.78550697,-73.9416662,Apartment,99
11837681,East Harlem,40.7858312,-73.94316008,Apartment,60
580323,East Harlem,40.78836911,-73.94627943,Apartment,93
12154087,East Harlem,40.78640435,-73.9492977,Apartment,300
4766903,East Harlem,40.78515642,-73.94152506,Apartment,200
10272718,East Harlem,40.7859324,-73.94168746,Apartment,60
3797867,East Harlem,40.78760713,-73.94863422,Apartment,64
3654510,East Harlem,40.78697777,-73.94400357,Apartment,75
20024391,East Harlem,40.78686022,-73.94264841,Apartment,125
12904061,East Harlem,40.78619517,-73.94412516,Loft,52
13589415,East Harlem,40.78706249,-73.94798203,Apartment,140
20506568,East Harlem,40.78681167,-73.94688556,Apartment,259
8957301,East Harlem,40.78500151,-73.94471513,Apartment,480
7728018,East Harlem,40.78502041,-73.94762748,Apartment,189
958594,East Harlem,40.78708404,-73.9493031,Apartment,120
19517508,East Harlem,40.78659691,-73.94203704,Apartment,300
3344918,East Harlem,40.78557231,-73.94232583,Apartment,350
5709013,East Harlem,40.78700416,-73.94915703,Apartment,138
2026749,East Harlem,40.7880101,-73.94910031,Apartment,160
16228921,East Harlem,40.786619,-73.94240943,Apartment,200
13631232,East Harlem,40.78583724,-73.94899255,Apartment,99
18004335,East Harlem,40.78821988,-73.94870949,Apartment,150
8472812,East Harlem,40.78764881,-73.94892765,Apartment,130
9935894,East Harlem,40.78929064,-73.94177762,Apartment,100
5205253,East Harlem,40.78405981,-73.94657468,Apartment,150
6390159,East Harlem,40.78676006,-73.94259337,Apartment,150
2856770,East Harlem,40.7858674,-73.94763737,Apartment,650
8614751,East Harlem,40.78574108,-73.94041666,Apartment,40
18671140,East Harlem,40.78737096,-73.93957331,Apartment,85
18849113,East Harlem,40.80664541,-73.9414517,Apartment,25
15971308,East Harlem,40.80603666,-73.94233306,Apartment,95
238208,East Harlem,40.8070076,-73.94169786,Apartment,110
9676065,East Harlem,40.80594116,-73.94126091,Apartment,225
17558152,East Harlem,40.80206531,-73.93446912,Apartment,55
4268286,East Harlem,40.7960752,-73.93818771,House,95
14729863,East Harlem,40.79570779,-73.93668556,Apartment,52
14916849,East Harlem,40.79588162,-73.93270057,Apartment,64
17388041,East Harlem,40.79929662,-73.93304643,Apartment,66
16529936,East Harlem,40.79371917,-73.934455,Apartment,50
